Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status
68-960-6541,LG Classic Microwave (Space Gray) #6507,Personal Care,66-977-4839,ElectroMax,187,65,135,"$28,938.50 ",1/1/2026,5/14/2026,,Zone-W-143,128,49,Backordered
20-137-5644,Xiaomi Classic Robot Vacuum (Midnight Blue) #9514,Cleaning,16-902-5306,HomeSmart,246,12,257,"$35,889.40 ",1/1/2026,5/14/2026,,Zone-Y-76,17,51,Active
38-453-5161,Bosch Pro Vacuum Cleaner (Midnight Blue) #8510,Cooling,43-124-5946,VoltNext,51,67,205,"$38,814.86 ",1/1/2026,5/14/2026,,Zone-Y-178,408,83,Active
42-723-8800,Tefal Air Robot Vacuum (Space Gray) #9151,Cleaning,13-498-9958,NanoGear,387,37,275,"$66,597.46 ",1/1/2026,5/14/2026,,Zone-Y-9,410,36,Backordered
61-968-6086,Samsung Ultra QLED TV (Arctic Silver) #2666,Personal Care,96-778-6033,EliteTech,313,90,133,"$17,409.82 ",1/1/2026,5/14/2026,,Zone-X-99,120,28,Backordered
54-232-2461,Samsung Elite Vacuum Cleaner (Jet Black) #8861,Personal Care,84-849-4735,NanoGear,457,37,258,"$75,315.31 ",1/1/2026,5/14/2026,,Zone-Z-25,510,88,Backordered
10-575-1760,Xiaomi Pro Electric Kettle (Pearl White) #10159,Cooling,14-317-4144,EliteTech,211,50,107,"$58,283.81 ",1/1/2026,5/14/2026,,Zone-Z-112,453,58,Active
54-932-7880,Panasonic Turbo Microwave (Pearl White) #6688,Personal Care,16-831-1033,VoltNext,267,79,92,"$21,333.60 ",1/1/2026,5/14/2026,,Zone-Y-13,333,49,Active
30-304-5698,Philips Neo QLED TV (Rose Gold) #2445,Cleaning,63-190-5418,NanoGear,357,90,73,"$72,981.13 ",1/1/2026,5/14/2026,,Zone-X-110,349,7,Active
78-714-6355,Hitachi Prime Air Conditioner (Jet Black) #6227,Kitchen,11-593-3862,EliteTech,377,32,267,"$28,418.55 ",1/1/2026,5/14/2026,,Zone-Z-135,984,23,Active
80-250-3356,Hitachi Smart Dishwasher (Jet Black) #7982,Small Appliances,25-456-3963,EliteTech,178,41,242,"$19,281.65 ",1/1/2026,5/14/2026,,Zone-W-79,608,38,Out of Stock
38-890-2859,Sony Air QLED TV (Arctic Silver) #2695,Cooling,68-329-9959,NanoGear,317,61,248,"$7,225.12 ",1/1/2026,5/14/2026,,Zone-W-181,702,99,Backordered
68-709-4585,Miele Max Washing Machine (Pearl White) #3892,Laundry,57-637-6655,VoltNext,470,67,242,"$11,801.25 ",1/1/2026,5/14/2026,,Zone-X-198,281,6,Backordered
41-570-3975,Mitsubishi Elite QLED TV (Jet Black) #2574,Laundry,36-476-8217,ElectroMax,365,81,119,"$49,141.88 ",1/1/2026,5/14/2026,,Zone-Z-150,471,67,Discontinued
59-486-2762,Sharp Air Washing Machine (Rose Gold) #4203,Laundry,38-942-7517,NanoGear,367,29,277,"$30,581.53 ",1/1/2026,5/14/2026,,Zone-Z-111,945,20,Discontinued
26-891-5735,Bosch Air Dryer (Arctic Silver) #5405,Personal Care,74-182-9038,VoltNext,436,75,188,"$44,749.41 ",1/1/2026,5/14/2026,,Zone-Y-116,866,32,Backordered
89-141-7041,Bosch Prime QLED TV (Jet Black) #2630,Personal Care,24-463-6271,ElectroMax,2,52,254,"$49,578.12 ",1/1/2026,5/14/2026,,Zone-W-30,409,39,Backordered
83-529-1547,Bosch Prime Robot Vacuum (Pearl White) #9380,Personal Care,89-472-6530,VoltNext,431,94,297,"$30,425.85 ",1/1/2026,5/14/2026,,Zone-X-191,91,17,Active
91-168-9701,Tefal Smart Refrigerator (Space Gray) #2881,Small Appliances,50-226-2182,VoltNext,215,41,72,"$12,290.68 ",1/1/2026,5/14/2026,,Zone-W-102,923,63,Discontinued
49-428-8111,Samsung Prime Robot Vacuum (Jet Black) #9821,Cooling,46-652-2951,ElectroMax,424,67,205,"$68,039.38 ",1/1/2026,5/14/2026,,Zone-X-142,27,6,Backordered
36-572-2386,Daikin Pro Dishwasher (Pearl White) #7463,Cleaning,58-858-8669,GlobalAppliance,300,81,252,"$7,929.94 ",1/1/2026,5/14/2026,,Zone-Z-135,935,32,Backordered
97-856-9364,Sharp Neo OLED TV (Arctic Silver) #1848,Small Appliances,54-849-3357,EliteTech,254,71,187,"$53,756.76 ",1/1/2026,5/14/2026,,Zone-Z-83,378,84,Active
23-960-6101,Sharp Ultra Air Purifier (Space Gray) #10923,Small Appliances,97-827-7056,VoltNext,6,38,263,"$49,326.70 ",1/1/2026,5/14/2026,,Zone-W-136,459,68,Out of Stock
93-116-1742,Sharp Max Microwave (Arctic Silver) #7188,Kitchen,23-332-1806,NanoGear,208,58,133,"$69,183.52 ",1/1/2026,5/14/2026,,Zone-Y-125,195,14,Active
41-174-8327,Dyson Ultra Microwave (Rose Gold) #6869,Home Entertainment,50-167-1026,VoltNext,82,87,174,"$52,137.30 ",1/1/2026,5/14/2026,,Zone-Z-143,658,4,Backordered
54-220-1215,Miele Ultra Washing Machine (Pearl White) #3877,Home Entertainment,31-827-9863,CoreElectronics,211,65,150,"$14,145.59 ",1/1/2026,5/14/2026,,Zone-X-48,891,82,Discontinued
40-540-8277,Tefal Max OLED TV (Pearl White) #1186,Cooling,89-860-3576,NanoGear,293,72,226,"$36,692.96 ",1/1/2026,5/14/2026,,Zone-W-78,493,93,Discontinued
31-217-5212,Mitsubishi Ultra Dryer (Pearl White) #4779,Personal Care,13-496-5991,CoreElectronics,433,23,95,"$17,081.28 ",1/1/2026,5/14/2026,,Zone-W-60,145,1,Backordered
26-849-6598,Sony Max Refrigerator (Space Gray) #2830,Home Entertainment,95-923-3889,NanoGear,7,75,219,$902.81 ,1/1/2026,5/14/2026,,Zone-W-123,355,97,Backordered
83-868-5819,Sony Smart Robot Vacuum (Pearl White) #9325,Cooling,39-704-2017,CoreElectronics,264,82,69,"$48,841.88 ",1/1/2026,5/14/2026,,Zone-Z-130,809,76,Out of Stock
22-659-6225,Samsung Neo Electric Kettle (Pearl White) #10241,Home Entertainment,18-267-3969,TechFlow,223,38,228,"$17,866.54 ",1/1/2026,5/14/2026,,Zone-W-88,272,36,Active
93-228-6534,Panasonic Smart Dishwasher (Space Gray) #7378,Home Entertainment,83-263-8530,ElectroMax,148,45,158,"$48,568.38 ",1/1/2026,5/14/2026,,Zone-Z-72,440,79,Discontinued
85-830-7782,Dyson Max QLED TV (Midnight Blue) #2234,Home Entertainment,72-792-8903,VoltNext,34,26,294,"$75,048.56 ",1/1/2026,5/14/2026,,Zone-W-184,4,57,Active
57-325-7042,Dyson Elite Dishwasher (Jet Black) #7964,Home Entertainment,19-103-9746,NanoGear,214,14,150,"$35,956.78 ",1/1/2026,5/14/2026,,Zone-W-89,340,92,Out of Stock
81-872-8870,Sony Ultra Dryer (Midnight Blue) #4915,Laundry,95-761-9225,TechFlow,99,68,171,"$29,805.66 ",1/1/2026,5/14/2026,,Zone-X-174,513,97,Backordered
89-645-2233,Whirlpool Turbo OLED TV (Midnight Blue) #1446,Personal Care,44-467-7350,ElectroMax,149,73,258,"$33,816.54 ",1/1/2026,5/14/2026,,Zone-Z-116,80,87,Backordered
47-409-5554,Dyson Neo OLED TV (Arctic Silver) #1844,Kitchen,35-230-1873,CoreElectronics,201,73,268,"$23,934.71 ",1/1/2026,5/14/2026,,Zone-Y-151,902,28,Discontinued
12-542-9670,Hitachi Classic Vacuum Cleaner (Arctic Silver) #9062,Laundry,30-975-8528,TechFlow,279,67,103,"$44,590.86 ",1/1/2026,5/14/2026,,Zone-W-141,60,67,Backordered
14-162-5320,LG Pro Microwave (Space Gray) #6402,Small Appliances,65-566-8689,NanoGear,180,80,299,"$49,006.28 ",1/1/2026,5/14/2026,,Zone-W-109,38,24,Active
17-266-9845,Bosch Max Refrigerator (Jet Black) #3440,Cooling,94-885-9949,GlobalAppliance,471,82,235,"$32,714.72 ",1/1/2026,5/14/2026,,Zone-X-117,902,53,Discontinued
98-301-3251,Daikin Neo Washing Machine (Midnight Blue) #4103,Laundry,42-183-5720,GlobalAppliance,420,46,298,"$78,178.72 ",1/1/2026,5/14/2026,,Zone-Y-17,640,4,Out of Stock
24-988-4140,Philips Max Robot Vacuum (Rose Gold) #9585,Cooling,27-845-9706,HomeSmart,159,62,228,"$12,435.95 ",1/1/2026,5/14/2026,,Zone-Y-192,596,82,Discontinued
97-392-7328,Whirlpool Max Dishwasher (Rose Gold) #7791,Cooling,22-861-3245,TechFlow,271,64,57,$349.25 ,1/1/2026,5/14/2026,,Zone-W-155,798,39,Backordered
75-875-8852,Bosch Neo Microwave (Pearl White) #6650,Cooling,54-838-1503,VoltNext,269,77,271,"$64,477.24 ",1/1/2026,5/14/2026,,Zone-W-150,281,17,Backordered
70-400-5777,Dyson Neo QLED TV (Midnight Blue) #2294,Cleaning,58-565-1990,VoltNext,258,12,236,"$3,501.28 ",1/1/2026,5/14/2026,,Zone-Z-161,628,26,Backordered
36-163-3209,Xiaomi Prime Air Conditioner (Rose Gold) #6079,Kitchen,32-964-6088,CoreElectronics,176,96,253,"$75,182.93 ",1/1/2026,5/14/2026,,Zone-Z-105,886,29,Active
82-137-1580,Samsung Ultra Electric Kettle (Space Gray) #10016,Kitchen,82-768-1115,ElectroMax,350,17,52,"$54,731.29 ",1/1/2026,5/14/2026,,Zone-X-29,401,1,Discontinued
78-545-5245,Miele Classic Air Conditioner (Rose Gold) #6067,Kitchen,37-436-3716,CoreElectronics,482,59,107,"$8,171.59 ",1/1/2026,5/14/2026,,Zone-Z-60,311,96,Backordered
84-349-8232,Hitachi Turbo Washing Machine (Jet Black) #4442,Kitchen,10-945-9853,CoreElectronics,131,99,52,"$60,357.58 ",1/1/2026,5/14/2026,,Zone-W-64,321,89,Backordered
68-203-1828,Tefal Air Robot Vacuum (Midnight Blue) #9451,Small Appliances,79-951-4864,EliteTech,37,43,135,"$7,975.94 ",1/1/2026,5/14/2026,,Zone-W-173,73,51,Out of Stock
84-522-1181,Daikin Elite Vacuum Cleaner (Space Gray) #8273,Laundry,78-774-8195,VoltNext,258,40,178,"$75,638.65 ",1/1/2026,5/14/2026,,Zone-Z-72,734,73,Active
46-650-2686,Sony Classic Microwave (Jet Black) #7105,Home Entertainment,60-379-2248,ElectroMax,223,80,283,"$67,210.30 ",1/1/2026,5/14/2026,,Zone-X-75,192,25,Out of Stock
69-902-1881,Whirlpool Ultra OLED TV (Arctic Silver) #1776,Cleaning,14-219-9220,GlobalAppliance,144,71,113,"$19,552.70 ",1/1/2026,5/14/2026,,Zone-Z-55,354,99,Discontinued
40-935-9708,Whirlpool Classic Electric Kettle (Jet Black) #10716,Personal Care,71-425-5024,ElectroMax,261,70,129,"$23,645.12 ",1/1/2026,5/14/2026,,Zone-X-43,663,6,Backordered
77-341-3325,Sharp Air Refrigerator (Midnight Blue) #3153,Kitchen,90-282-2007,VoltNext,164,51,65,"$5,776.00 ",1/1/2026,5/14/2026,,Zone-X-89,853,42,Discontinued
51-536-2404,Sony Prime Air Conditioner (Midnight Blue) #5920,Cooling,52-563-2854,VoltNext,221,53,196,"$17,713.15 ",1/1/2026,5/14/2026,,Zone-Y-74,922,55,Discontinued
32-803-8818,Philips Classic Air Conditioner (Arctic Silver) #6360,Laundry,19-786-8495,GlobalAppliance,101,38,81,"$9,117.23 ",1/1/2026,5/14/2026,,Zone-X-199,548,45,Active
32-503-2726,Sony Turbo Electric Kettle (Jet Black) #10735,Home Entertainment,74-438-3408,NanoGear,263,50,238,"$2,287.22 ",1/1/2026,5/14/2026,,Zone-X-132,970,65,Discontinued
19-278-8377,LG Classic Microwave (Rose Gold) #6957,Cleaning,38-536-2134,GlobalAppliance,95,13,68,"$20,195.37 ",1/1/2026,5/14/2026,,Zone-Z-114,14,66,Active
52-520-8100,Whirlpool Pro Robot Vacuum (Midnight Blue) #9411,Home Entertainment,13-546-2320,EliteTech,431,80,188,"$1,579.98 ",1/1/2026,5/14/2026,,Zone-X-24,848,32,Discontinued
68-773-7924,LG Max Robot Vacuum (Midnight Blue) #9432,Cooling,82-437-7205,ElectroMax,337,88,106,"$8,182.26 ",1/1/2026,5/14/2026,,Zone-X-113,971,72,Backordered
82-993-9025,Panasonic Max Washing Machine (Rose Gold) #4183,Cooling,74-651-8880,VoltNext,366,24,249,"$3,322.12 ",1/1/2026,5/14/2026,,Zone-X-152,190,41,Out of Stock
15-775-1957,Miele Max Dishwasher (Rose Gold) #7792,Small Appliances,89-792-5025,EliteTech,240,83,281,"$56,750.51 ",1/1/2026,5/14/2026,,Zone-X-153,675,25,Discontinued
84-326-7012,Dyson Air Washing Machine (Rose Gold) #4199,Laundry,38-789-5001,ElectroMax,378,25,264,"$50,749.39 ",1/1/2026,5/14/2026,,Zone-Y-154,486,33,Backordered
10-176-4881,Xiaomi Elite Electric Kettle (Midnight Blue) #10369,Home Entertainment,60-779-3419,HomeSmart,282,54,191,"$56,134.97 ",1/1/2026,5/14/2026,,Zone-X-49,320,29,Backordered
73-385-8542,Mitsubishi Smart QLED TV (Midnight Blue) #2289,Kitchen,35-131-6746,NanoGear,306,24,106,"$48,792.06 ",1/1/2026,5/14/2026,,Zone-Y-197,916,51,Discontinued
31-714-3734,Tefal Smart Air Conditioner (Space Gray) #5581,Kitchen,19-138-2620,EliteTech,210,59,54,"$60,904.49 ",1/1/2026,5/14/2026,,Zone-Z-6,359,25,Active
17-894-1088,Miele Max Microwave (Arctic Silver) #7192,Personal Care,32-668-3303,NanoGear,74,71,199,"$73,867.77 ",1/1/2026,5/14/2026,,Zone-X-110,655,59,Out of Stock
40-555-5693,Bosch Smart Robot Vacuum (Arctic Silver) #9935,Home Entertainment,52-178-1211,NanoGear,396,81,173,"$53,062.76 ",1/1/2026,5/14/2026,,Zone-Z-5,488,70,Backordered
39-362-9714,Xiaomi Neo Dishwasher (Arctic Silver) #8149,Laundry,68-556-9540,NanoGear,298,85,223,"$3,677.30 ",1/1/2026,5/14/2026,,Zone-Z-80,716,51,Out of Stock
86-842-1970,Tefal Neo Electric Kettle (Arctic Silver) #10846,Kitchen,50-889-2552,TechFlow,195,15,119,"$39,178.96 ",1/1/2026,5/14/2026,,Zone-W-39,526,92,Discontinued
46-805-7857,Whirlpool Air Dryer (Rose Gold) #5106,Cooling,90-900-3246,GlobalAppliance,418,97,269,"$44,982.14 ",1/1/2026,5/14/2026,,Zone-X-21,724,52,Out of Stock
93-310-6624,Samsung Smart Dryer (Rose Gold) #5126,Cleaning,97-199-1521,TechFlow,303,73,227,"$38,953.56 ",1/1/2026,5/14/2026,,Zone-X-134,756,46,Active
35-597-3859,Philips Air Robot Vacuum (Pearl White) #9300,Laundry,42-794-2347,TechFlow,247,65,277,"$49,195.88 ",1/1/2026,5/14/2026,,Zone-X-107,154,36,Backordered
95-865-9759,Tefal Elite Dryer (Midnight Blue) #4966,Personal Care,94-149-3834,CoreElectronics,222,51,272,"$40,715.77 ",1/1/2026,5/14/2026,,Zone-Y-141,912,99,Out of Stock
82-120-9667,Dyson Smart Refrigerator (Space Gray) #2879,Personal Care,82-464-9128,HomeSmart,394,24,236,"$73,887.79 ",1/1/2026,5/14/2026,,Zone-W-31,990,72,Discontinued
48-888-7177,Tefal Neo Robot Vacuum (Midnight Blue) #9496,Laundry,16-915-1572,EliteTech,365,67,143,"$6,443.15 ",1/1/2026,5/14/2026,,Zone-Y-169,546,81,Out of Stock
72-112-2974,Mitsubishi Turbo Electric Kettle (Pearl White) #10299,Home Entertainment,58-171-2994,EliteTech,43,75,69,"$54,669.87 ",1/1/2026,5/14/2026,,Zone-Z-47,587,63,Discontinued
23-605-7887,Panasonic Air Dishwasher (Space Gray) #7348,Home Entertainment,73-855-2702,GlobalAppliance,460,82,129,"$41,812.81 ",1/1/2026,5/14/2026,,Zone-Y-195,408,69,Backordered
34-374-2368,LG Turbo Washing Machine (Arctic Silver) #4587,Home Entertainment,61-805-1494,VoltNext,58,98,123,"$79,936.07 ",1/1/2026,5/14/2026,,Zone-Y-7,947,7,Backordered
38-300-2631,Hitachi Ultra Vacuum Cleaner (Pearl White) #8372,Personal Care,42-693-2719,TechFlow,328,75,172,"$21,815.50 ",1/1/2026,5/14/2026,,Zone-W-63,592,33,Active
18-851-9236,Bosch Classic Dryer (Pearl White) #4865,Personal Care,63-167-9449,TechFlow,273,65,194,"$12,835.15 ",1/1/2026,5/14/2026,,Zone-Z-91,643,83,Discontinued
88-751-7749,Miele Smart Robot Vacuum (Midnight Blue) #9487,Laundry,81-591-5113,GlobalAppliance,461,55,83,"$73,649.16 ",1/1/2026,5/14/2026,,Zone-X-108,913,1,Out of Stock
56-719-6384,Tefal Smart Dryer (Rose Gold) #5131,Small Appliances,64-885-9213,GlobalAppliance,252,79,249,"$28,101.37 ",1/1/2026,5/14/2026,,Zone-X-105,533,87,Discontinued
50-882-2178,Samsung Turbo QLED TV (Space Gray) #2036,Kitchen,65-455-5122,CoreElectronics,192,24,141,"$37,249.72 ",1/1/2026,5/14/2026,,Zone-Y-90,204,34,Active
30-232-2416,Tefal Max OLED TV (Jet Black) #1636,Cooling,41-351-8194,ElectroMax,195,24,243,"$48,218.02 ",1/1/2026,5/14/2026,,Zone-X-116,551,31,Discontinued
91-621-1179,Panasonic Pro Microwave (Arctic Silver) #7153,Home Entertainment,72-297-2740,HomeSmart,457,54,96,"$30,373.27 ",1/1/2026,5/14/2026,,Zone-Z-119,342,4,Backordered
98-399-4084,Xiaomi Smart Dryer (Rose Gold) #5134,Home Entertainment,79-698-1963,CoreElectronics,344,55,185,"$53,999.12 ",1/1/2026,5/14/2026,,Zone-X-165,197,33,Backordered
83-980-8941,Daikin Smart Air Conditioner (Arctic Silver) #6338,Cooling,19-245-2646,NanoGear,442,30,176,"$76,193.18 ",1/1/2026,5/14/2026,,Zone-X-165,805,44,Discontinued
93-522-4581,Panasonic Max QLED TV (Pearl White) #2083,Personal Care,59-864-7362,VoltNext,158,87,164,"$31,807.87 ",1/1/2026,5/14/2026,,Zone-Y-20,674,74,Active
87-703-1579,Tefal Classic OLED TV (Arctic Silver) #1861,Cleaning,34-206-8390,ElectroMax,424,43,147,"$42,368.97 ",1/1/2026,5/14/2026,,Zone-X-59,241,31,Out of Stock
50-842-7268,Panasonic Pro QLED TV (Space Gray) #1903,Small Appliances,22-908-9404,GlobalAppliance,481,11,70,"$27,431.69 ",1/1/2026,5/14/2026,,Zone-Y-134,297,56,Active
53-761-4903,Whirlpool Max OLED TV (Pearl White) #1191,Personal Care,49-973-1058,HomeSmart,277,19,230,"$46,918.66 ",1/1/2026,5/14/2026,,Zone-X-55,146,13,Active
64-753-4755,Dyson Classic OLED TV (Space Gray) #1109,Laundry,91-708-7832,HomeSmart,121,77,285,"$59,966.07 ",1/1/2026,5/14/2026,,Zone-Y-1,870,52,Out of Stock
51-440-3401,Sony Classic Dryer (Arctic Silver) #5455,Cleaning,97-148-4170,TechFlow,112,25,143,"$55,542.71 ",1/1/2026,5/14/2026,,Zone-W-144,705,38,Backordered
72-161-4086,Hitachi Turbo Refrigerator (Space Gray) #2942,Cooling,98-561-4911,VoltNext,220,72,117,"$49,592.23 ",1/1/2026,5/14/2026,,Zone-X-196,522,2,Discontinued
58-746-5285,Tefal Pro Microwave (Rose Gold) #6856,Home Entertainment,80-203-6744,TechFlow,357,47,293,"$50,298.38 ",1/1/2026,5/14/2026,,Zone-W-32,759,39,Backordered
15-562-5961,Whirlpool Prime Dryer (Jet Black) #5331,Laundry,36-399-1380,HomeSmart,140,55,236,"$46,969.38 ",1/1/2026,5/14/2026,,Zone-Y-84,88,78,Discontinued
85-995-2679,Tefal Turbo Robot Vacuum (Midnight Blue) #9541,Personal Care,22-147-7520,VoltNext,0,33,211,"$37,012.87 ",1/1/2026,5/14/2026,,Zone-Z-199,79,51,Active
83-943-4880,Sony Neo Refrigerator (Pearl White) #3040,Home Entertainment,39-991-4517,HomeSmart,101,32,298,"$41,113.34 ",1/1/2026,5/14/2026,,Zone-Z-62,893,85,Discontinued
21-227-6031,Whirlpool Prime Vacuum Cleaner (Space Gray) #8331,Cleaning,30-954-6074,ElectroMax,75,43,221,"$9,187.36 ",1/1/2026,5/14/2026,,Zone-W-125,429,60,Active
55-488-4936,Miele Classic Vacuum Cleaner (Space Gray) #8317,Cleaning,28-744-8616,CoreElectronics,469,42,189,"$48,248.23 ",1/1/2026,5/14/2026,,Zone-Y-90,488,92,Backordered
36-906-6461,Xiaomi Prime Vacuum Cleaner (Rose Gold) #8779,Home Entertainment,84-423-2219,TechFlow,420,31,169,"$7,194.13 ",1/1/2026,5/14/2026,,Zone-Y-198,776,26,Backordered
62-906-9043,Xiaomi Pro Air Conditioner (Pearl White) #5659,Cooling,80-834-4737,VoltNext,315,46,205,"$74,623.22 ",1/1/2026,5/14/2026,,Zone-W-135,635,9,Backordered
12-246-7733,Sharp Classic Vacuum Cleaner (Space Gray) #8313,Personal Care,68-931-2532,EliteTech,261,73,228,"$39,236.77 ",1/1/2026,5/14/2026,,Zone-X-75,682,16,Active
23-691-4346,Sony Smart Washing Machine (Space Gray) #3775,Small Appliances,19-504-7807,CoreElectronics,187,52,230,"$10,392.30 ",1/1/2026,5/14/2026,,Zone-X-62,951,7,Out of Stock
63-566-6259,Philips Neo Dryer (Rose Gold) #5145,Small Appliances,83-353-1207,GlobalAppliance,43,17,252,"$35,481.11 ",1/1/2026,5/14/2026,,Zone-Y-195,806,30,Out of Stock
19-699-3860,Daikin Elite Refrigerator (Rose Gold) #3323,Personal Care,93-968-2938,ElectroMax,146,29,119,"$12,155.53 ",1/1/2026,5/14/2026,,Zone-X-20,13,45,Active
14-939-2607,Miele Pro OLED TV (Arctic Silver) #1762,Laundry,48-229-8027,VoltNext,107,15,67,"$11,822.45 ",1/1/2026,5/14/2026,,Zone-Z-121,282,92,Active
76-559-6439,Hitachi Elite Refrigerator (Arctic Silver) #3617,Home Entertainment,27-697-5009,CoreElectronics,221,10,98,"$2,039.72 ",1/1/2026,5/14/2026,,Zone-Y-146,58,72,Backordered
92-220-5689,Whirlpool Pro Refrigerator (Jet Black) #3411,Laundry,85-724-6686,CoreElectronics,333,34,282,"$68,024.51 ",1/1/2026,5/14/2026,,Zone-Y-148,493,31,Discontinued
21-675-8531,Mitsubishi Max QLED TV (Pearl White) #2094,Kitchen,47-797-8694,NanoGear,370,34,183,"$57,866.34 ",1/1/2026,5/14/2026,,Zone-W-85,176,42,Out of Stock
88-761-5599,Sharp Ultra Microwave (Arctic Silver) #7173,Personal Care,47-630-7992,EliteTech,154,30,255,"$27,544.52 ",1/1/2026,5/14/2026,,Zone-Z-143,318,43,Backordered
84-570-3807,Daikin Turbo Dishwasher (Jet Black) #8048,Laundry,77-258-4475,GlobalAppliance,344,79,93,"$53,880.98 ",1/1/2026,5/14/2026,,Zone-W-134,550,78,Out of Stock
75-349-5455,LG Prime Electric Kettle (Pearl White) #10272,Cleaning,76-972-8989,NanoGear,46,80,225,"$32,165.92 ",1/1/2026,5/14/2026,,Zone-Z-148,286,62,Backordered
88-784-1107,Sony Turbo Washing Machine (Midnight Blue) #4135,Kitchen,70-340-1964,NanoGear,314,68,210,"$67,383.60 ",1/1/2026,5/14/2026,,Zone-Z-45,611,62,Backordered
74-402-3489,LG Turbo Vacuum Cleaner (Rose Gold) #8787,Kitchen,58-618-5175,ElectroMax,278,94,148,"$21,650.03 ",1/1/2026,5/14/2026,,Zone-Y-49,935,81,Backordered
27-677-1913,Sony Neo Air Conditioner (Rose Gold) #6040,Laundry,97-252-9679,HomeSmart,268,17,134,"$63,598.14 ",1/1/2026,5/14/2026,,Zone-Y-188,71,50,Active
92-411-5190,Bosch Air Dryer (Pearl White) #4805,Cooling,86-658-4360,HomeSmart,84,99,196,"$63,603.22 ",1/1/2026,5/14/2026,,Zone-Y-67,93,62,Active
78-679-5463,Mitsubishi Prime OLED TV (Arctic Silver) #1884,Home Entertainment,78-960-8337,EliteTech,178,63,115,"$2,681.98 ",1/1/2026,5/14/2026,,Zone-W-74,125,31,Backordered
88-496-7323,Mitsubishi Neo Refrigerator (Arctic Silver) #3654,Home Entertainment,11-763-6372,HomeSmart,273,79,186,"$73,676.42 ",1/1/2026,5/14/2026,,Zone-W-172,609,69,Active
44-723-8448,Whirlpool Elite Microwave (Rose Gold) #6921,Laundry,81-205-6725,ElectroMax,279,41,170,"$5,954.96 ",1/1/2026,5/14/2026,,Zone-Z-38,267,87,Active
81-228-6579,Hitachi Max Microwave (Arctic Silver) #7187,Cooling,56-358-8334,TechFlow,34,92,253,"$14,331.75 ",1/1/2026,5/14/2026,,Zone-Y-146,980,74,Out of Stock
96-632-9040,Sony Turbo Vacuum Cleaner (Arctic Silver) #9085,Small Appliances,71-764-3762,HomeSmart,452,21,232,"$69,674.49 ",1/1/2026,5/14/2026,,Zone-Y-137,853,83,Backordered
84-708-8366,Hitachi Turbo Dishwasher (Midnight Blue) #7742,Home Entertainment,60-834-5831,GlobalAppliance,239,35,276,"$12,812.78 ",1/1/2026,5/14/2026,,Zone-W-103,798,63,Backordered
22-837-6108,Tefal Prime Vacuum Cleaner (Midnight Blue) #8626,Laundry,88-331-4393,GlobalAppliance,247,90,204,"$79,212.38 ",1/1/2026,5/14/2026,,Zone-W-38,821,54,Out of Stock
96-924-4648,Bosch Prime Microwave (Pearl White) #6680,Kitchen,81-681-8646,GlobalAppliance,86,10,61,"$19,750.75 ",1/1/2026,5/14/2026,,Zone-W-19,569,29,Active
37-758-2292,LG Classic Dishwasher (Jet Black) #8007,Cleaning,43-168-2872,GlobalAppliance,427,34,233,"$57,484.03 ",1/1/2026,5/14/2026,,Zone-W-63,438,69,Backordered
46-894-4384,Whirlpool Smart Electric Kettle (Jet Black) #10686,Small Appliances,88-404-1937,NanoGear,467,96,58,"$10,015.92 ",1/1/2026,5/14/2026,,Zone-Y-105,272,83,Active
74-157-2180,Miele Neo Refrigerator (Midnight Blue) #3202,Kitchen,17-745-5250,NanoGear,76,15,51,"$54,156.78 ",1/1/2026,5/14/2026,,Zone-W-86,692,89,Backordered
56-769-1816,LG Classic Microwave (Jet Black) #7107,Laundry,85-500-5220,NanoGear,295,89,160,"$53,562.09 ",1/1/2026,5/14/2026,,Zone-Z-135,123,82,Backordered
66-210-5725,Miele Classic Dishwasher (Space Gray) #7417,Home Entertainment,50-842-2786,GlobalAppliance,233,64,204,"$60,466.63 ",1/1/2026,5/14/2026,,Zone-Z-136,546,62,Discontinued
56-389-6977,LG Elite QLED TV (Midnight Blue) #2262,Laundry,24-359-4991,EliteTech,160,93,278,"$47,445.34 ",1/1/2026,5/14/2026,,Zone-X-178,561,93,Active
57-379-2530,Xiaomi Prime Robot Vacuum (Pearl White) #9379,Personal Care,95-136-2444,TechFlow,377,75,240,"$75,705.93 ",1/1/2026,5/14/2026,,Zone-Z-146,915,40,Active
94-503-4753,Sony Smart QLED TV (Space Gray) #1975,Personal Care,44-444-8344,CoreElectronics,39,41,54,"$15,696.16 ",1/1/2026,5/14/2026,,Zone-Y-125,463,80,Backordered
62-510-1491,Whirlpool Prime Microwave (Midnight Blue) #6831,Small Appliances,11-933-8836,VoltNext,22,12,283,"$70,154.58 ",1/1/2026,5/14/2026,,Zone-X-64,898,81,Discontinued
90-878-2250,Philips Prime Air Conditioner (Midnight Blue) #5925,Small Appliances,43-652-3843,NanoGear,417,62,63,"$54,534.48 ",1/1/2026,5/14/2026,,Zone-W-88,108,23,Out of Stock
